image,gt_count,pred_count,matched_iou50,rough_recall_iou50,avg_norm_area,small_ratio_area_lt_0.001,top_classes
0000103_04122_d_0000033.jpg,4,4,2,0.5,0.00379326196775,0.0,pedestrian:3;people:1
0000103_04513_d_0000034.jpg,2,3,2,1.0,0.010489685036999999,0.0,pedestrian:1;car:1
0000103_04948_d_0000035.jpg,1,1,0,0.0,0.06879476643600001,0.0,car:1
0000115_00315_d_0000080.jpg,61,16,15,0.2459016393442623,0.000846902663934426,0.8032786885245902,pedestrian:20;people:16;motor:12
0000115_00796_d_0000081.jpg,78,59,30,0.38461538461538464,0.0011747934433333333,0.6666666666666666,pedestrian:30;people:15;car:14
0000115_01031_d_0000082.jpg,63,53,27,0.42857142857142855,0.0013949813718730159,0.5873015873015873,motor:20;pedestrian:15;people:14
0000116_00351_d_0000083.jpg,74,51,35,0.47297297297297297,0.0011376963666756756,0.6216216216216216,people:19;motor:17;car:16
0000116_00819_d_0000084.jpg,36,32,15,0.4166666666666667,0.0019433704453888892,0.4722222222222222,car:11;motor:8;people:7
0000116_01059_d_0000085.jpg,70,44,28,0.4,0.0010854016567571428,0.7571428571428571,people:20;motor:20;pedestrian:14
0000116_01338_d_0000086.jpg,54,29,14,0.25925925925925924,0.001771510878203704,0.7962962962962963,pedestrian:16;motor:12;people:11
0000117_00112_d_0000087.jpg,129,63,46,0.35658914728682173,0.0009905201656201551,0.875968992248062,pedestrian:98;car:11;people:9
0000117_01326_d_0000088.jpg,62,85,32,0.5161290322580645,0.0015904693856774194,0.5483870967741935,pedestrian:34;car:16;people:6
0000117_01731_d_0000089.jpg,47,53,32,0.6808510638297872,0.002559463392255319,0.6170212765957447,pedestrian:20;car:16;people:6
0000117_02708_d_0000090.jpg,100,55,36,0.36,0.00110410747598,0.65,pedestrian:68;car:15;people:7
0000117_03096_d_0000091.jpg,24,61,17,0.7083333333333334,0.0035399862495000003,0.3333333333333333,car:9;pedestrian:7;people:2
0000129_02411_d_0000138.jpg,186,128,102,0.5483870967741935,0.0006999323860376344,0.7096774193548387,car:90;pedestrian:35;van:19
